term_id,query,normalized,brand,brand_conf,gender,age_range,colors,sizes,materials,product_tokens
TERM_bb30570d,pro performance köpek maması,pro performance köpek maması,,0.0,,,,,,pro performance köpek maması
TERM_575a47e9,freze,freze,,0.0,,,,,,freze
TERM_f138e07c,6kişilik yemek takımı,6kişilik yemek takımı,,0.0,,,,,,yemek takımı
TERM_da3bc028,kinetix koşu ayakkabısı,kinetix koşu ayakkabısı,kinetix,1.0,,,,,,koşu ayakkabısı
TERM_b1af064f,lazımlık,lazımlık,,0.0,,,,,,lazımlık
TERM_bd537a8b,çocuk altın bileklik,çocuk altın bileklik,,0.0,,çocuk,altın,,altın,bileklik
TERM_f10c0132,imagination parfüm,imagination parfüm,,0.0,,,,,,imagination parfüm
TERM_f51eca94,bronşit atleti,bronşit atleti,,0.0,,,,,,bronşit atleti
TERM_47591eb8,merrell kadın spor ayakkabı,merrell kadın spor ayakkabı,merrell,1.0,kadın,,,,,spor ayakkabı
TERM_f48e426d,adidas sporcu sütyeni,adidas sporcu sütyeni,adidas,1.0,,,,,,sporcu sütyeni
TERM_c79a6c71,kenyap,kenyap,,0.0,,,,,,kenyap
TERM_7a9a088b,paşabahçe fırın & kek kalıpları,paşabahçe fırın & kek kalıpları,paşabahçe,1.0,,,,,,fırın kek kalıpları
TERM_a965a4fe,düğün mendili,düğün mendili,,0.0,,,,,,düğün mendili
TERM_33e36c4d,araba kokusu,araba kokusu,,0.0,,,,,,araba kokusu
TERM_a8e52afa,paşabahçe saklama kabı,paşabahçe saklama kabı,paşabahçe,1.0,,,,,,saklama kabı
TERM_da4bb5a6,lrf olta makinesi,lrf olta makinesi,,0.0,,,,,,lrf olta makinesi
TERM_c071fe6d,kurutma makinesi koku kapsülü,kurutma makinesi koku kapsülü,,0.0,,,,,,kurutma makinesi koku kapsülü
TERM_23c3cf27,pegem kpss,pegem kpss,,0.0,,,,,,pegem kpss
TERM_663e8b66,vaggon alt - üst takım,vaggon alt - üst takım,,0.0,,,,,,vaggon alt üst takım
TERM_ec1f3f83,kilitli poşet,kilitli poşet,,0.0,,,,,,kilitli poşet
TERM_bcdae085,zıplayan top,zıplayan top,,0.0,,,,,,zıplayan top
TERM_8012be9e,erkek siyah tişört,erkek siyah tişört,,0.0,erkek,,siyah,,,tişört
TERM_8520a6e2,raflı kitaplık,raflı kitaplık,bofigo,0.875,,,,,,kitaplık
TERM_16f6ccaa,yatak odası yolluk,yatak odası yolluk,,0.0,,,,,,yatak odası yolluk
TERM_8fab0ae9,ahşap kase,ahşap kase,,0.0,,,,,ahşap,kase
TERM_a8d4f602,land of myth saç fırçası ve tarak,land of myth saç fırçası ve tarak,,0.0,,,,,,land myth saç fırçası tarak
TERM_2d2ae495,artdeco akrilik boya,artdeco akrilik boya,,0.0,,,,,,artdeco akrilik boya
TERM_e685a8e9,dekoratif kitap kutu,dekoratif kitap kutu,,0.0,,,,,,dekoratif kitap kutu
TERM_46f8e10c,siyah kordonlu kadın saat,siyah kordonlu kadın saat,,0.0,kadın,,siyah,,,kordonlu saat
TERM_65711a29,makyaj tacı,makyaj tacı,,0.0,,,,,,makyaj tacı
TERM_482f4a1b,sandviç ekmeği,sandviç ekmeği,,0.0,,,,,,sandviç ekmeği
TERM_bc59e1ab,h&m sporcu sütyeni,h&m sporcu sütyeni,h&m,1.0,,,,mtekstil_beden,,sporcu sütyeni
TERM_103dc699,kapüşonlu trençkot,kapüşonlu trençkot,,0.0,,,,,,kapüşonlu trençkot
TERM_e5929db3,çocuk kot elbise,çocuk kot elbise,,0.0,,çocuk,,,,kot elbise
TERM_3a1a9ae1,zümrüt kolye,zümrüt kolye,,0.0,,,,,,zümrüt kolye
TERM_6ac9acab,taç valeriya döküm tencere seti,taç valeriya döküm tencere seti,,0.0,,,,,,taç valeriya döküm tencere seti
TERM_74515bd2,arçelik,arçelik,arçelik,1.0,,,,,,
TERM_2e5af554,püsküllü runner,püsküllü runner,,0.0,,,,,,püsküllü runner
TERM_90330503,ayaklı kahve yanı su bardağı,ayaklı kahve yanı su bardağı,,0.0,,,,,,ayaklı kahve yanı bardağı
TERM_c90efdfd,torpido örtüsü,torpido örtüsü,,0.0,,,,,,torpido örtüsü
TERM_c328890b,for-x,for-x,for-x,1.0,,,,,,
TERM_4c2212db,yenidoğan islak mendil,yenidoğan islak mendil,,0.0,,,,,,yenidoğan islak mendil
TERM_7d3f66aa,einhell set,einhell set,einhell,1.0,,,,,,
TERM_f4cfbb8a,bayan kot ceket,bayan kot ceket,,0.0,kadın,,,,,kot ceket
TERM_abcd8a12,12 btu klima,12 btu klima,,0.0,,,,,,btu klima
TERM_478d0141,baby einstein,baby einstein,,0.0,,,,,,baby einstein
TERM_e26f616f,arçelik no frost buzdolabı,arçelik no frost buzdolabı,arçelik,1.0,,,,,,frost buzdolabı
TERM_e9428165,ipekyol omuz çantası,ipekyol omuz çantası,ipekyol,0.833,,,,,,omuz çantası
TERM_158fc19d,brit,brit,,0.0,,,,,,brit
TERM_040f0724,setay mobilya,setay mobilya,,0.0,,,,,,setay mobilya
TERM_12aef0d5,moodun hangisi oyunu,moodun hangisi oyunu,,0.0,,,,,,moodun hangisi oyunu
TERM_d13dfafe,adidas erkek şort,adidas erkek şort,adidas,1.0,erkek,,,,,şort
TERM_b1971e4a,erkek kot pantolon likralı,erkek kot pantolon likralı,,0.0,erkek,,,,,kot pantolon likralı
TERM_ae94bc11,puma erkek yelek,puma erkek yelek,puma,1.0,erkek,,,,,yelek
TERM_e3a784dd,vichy dercos aminexil clinical 5,vichy dercos aminexil clinical 5,vichy,1.0,,,,,,dercos aminexil clinical
TERM_473fc21d,bohem tv ünitesi,bohem tv ünitesi,,0.0,,,,,,bohem ünitesi
TERM_0e2201dd,halı altı kaydırmaz,halı altı kaydırmaz,,0.0,,,,,,halı altı kaydırmaz
TERM_aab2e576,oppo telefon,oppo telefon,,0.0,,,,,,oppo telefon
TERM_ef7cfdbc,yapay dal çiçek,yapay dal çiçek,,0.0,,,,,,yapay dal çiçek
TERM_4cef2d2c,fermuarlı tesettür ceket,fermuarlı tesettür ceket,,0.0,,,,,,fermuarlı tesettür ceket
TERM_760b3a2e,airpods kılıfı,airpods kılıfı,,0.0,,,,,,airpods kılıfı
TERM_1f549276,kırışık uzun etek,kırışık uzun etek,,0.0,,,,,,kırışık etek
TERM_944c9eed,yataş çift kişilik uyku seti,yataş çift kişilik uyku seti,yataş,1.0,,,,,,çift kişilik uyku seti
TERM_7d3a30a3,bilezik kutusu,bilezik kutusu,,0.0,,,,,,bilezik kutusu
TERM_3467a42a,maybelline sky high,maybelline sky high,maybelline,1.0,,,,,,sky high
TERM_abd95d34,ocean methyl balance,ocean methyl balance,new,0.947,,,,,,ocean methyl
TERM_42a7f475,petek üstü ayaklı raf,petek üstü ayaklı raf,,0.0,,,,,,petek üstü ayaklı raf
TERM_4d564f2a,askılı çöp kovası,askılı çöp kovası,,0.0,,,,,,askılı çöp kovası
TERM_b45fc147,torima halı yıkama makinesi,torima halı yıkama makinesi,torima,1.0,,,,,,halı yıkama makinesi
TERM_7146d5f4,yves rocher göz makyaj temizleyicileri,yves rocher göz makyaj temizleyicileri,yves,1.0,,,,,,rocher göz makyaj temizleyicileri
TERM_b65f44a1,jacbag kalem kutusu,jacbag kalem kutusu,,0.0,,,,,,jacbag kalem kutusu
TERM_bb856d6e,ipekyol t-shirt,ipekyol t-shirt,ipekyol,0.833,,,,,,t-shirt
TERM_1ca9e3a4,tabak rafı,tabak rafı,,0.0,,,,,,tabak rafı
TERM_88ef1ba7,belmond saat,belmond saat,,0.0,,,,,,belmond saat
TERM_d6301037,arzzhome,arzzhome,,0.0,,,,,,arzzhome
TERM_3b3efaf8,taç saç bandı toka,taç saç bandı toka,,0.0,,,,,,taç saç bandı toka
TERM_e9dca0d8,makyaj tuvalet masası,makyaj tuvalet masası,,0.0,,,,,,makyaj tuvalet masası
TERM_b04b38ea,makita matkap,makita matkap,,0.0,,,,,,makita matkap
TERM_893f5fc0,bisiklet farı,bisiklet farı,,0.0,,,,,,bisiklet farı
TERM_75dcb823,geniş çalışma masası,geniş çalışma masası,,0.0,,,,,,geniş çalışma masası
TERM_b7456d92,loreal kil maskesi,loreal kil maskesi,l'oreal,0.931,,,,,,kil maskesi
TERM_de8df412,pratik ev eşyaları,pratik ev eşyaları,,0.0,,,,,,pratik eşyaları
TERM_abd3d87e,kapı arası barfiks çubuğu,kapı arası barfiks çubuğu,,0.0,,,,,,kapı arası barfiks çubuğu
TERM_7eec95a7,dekordan house yapay çiçek,dekordan house yapay çiçek,,0.0,,,,,,dekordan house yapay çiçek
TERM_ac7cc3eb,lumberjack kadın terlik,lumberjack kadın terlik,lumberjack,1.0,kadın,,,,,terlik
TERM_7141c310,bigdart trençkot,bigdart trençkot,bigdart,1.0,,,,,,trençkot
TERM_9b2caa0a,duvara monte ayakkabılık,duvara monte ayakkabılık,,0.0,,,,,,duvara monte ayakkabılık
TERM_4da8ed65,kirpik bakım,kirpik bakım,,0.0,,,,,,kirpik bakım
TERM_4a67e725,fbzhome banyo düzenleyici,fbzhome banyo düzenleyici,,0.0,,,,,,fbzhome banyo düzenleyici
TERM_aff09885,ashwagandha,ashwagandha,,0.0,,,,,,ashwagandha
TERM_871235b4,raf süsleri,raf süsleri,,0.0,,,,,,raf süsleri
TERM_f28fd367,ferrari,ferrari,,0.0,,,,,,ferrari
TERM_1a8101e2,lufian erkek gömlek,lufian erkek gömlek,lufian,1.0,erkek,,,,,gömlek
TERM_4f7ae086,1 yaş doğum günü konsepti kız,1 yaş doğum günü konsepti kız,,0.0,kadın,,,,,yaş doğum günü konsepti
TERM_aaf8474c,mutfak tabure,mutfak tabure,,0.0,,,,,,mutfak tabure
TERM_2b555802,defacto kız bebek mont,defacto kız bebek mont,defacto,1.0,kadın,bebek,,,,mont
TERM_ec5074bb,berber önlük,berber önlük,,0.0,,,,,,berber önlük
TERM_e7b98e4d,siyah kalemlik,siyah kalemlik,,0.0,,,siyah,,,kalemlik
TERM_83a45301,galatasaray kalemlik,galatasaray kalemlik,galatasaray,0.875,,,,,,kalemlik
TERM_3c8f936e,500 ml su bardağı,500 ml su bardağı,,0.0,,,,500ml,,bardağı
TERM_38fc1f5b,çatal,çatal,,0.0,,,,,,çatal
TERM_ed99406b,5 yaş etkinlik kitabı,5 yaş etkinlik kitabı,,0.0,,,,,,yaş etkinlik kitabı
TERM_0ddf8046,penti ev terliği,penti ev terliği,penti,1.0,,,,,,terliği
TERM_675f0564,doğal diş macunu,doğal diş macunu,,0.0,,,,,,doğal diş macunu
TERM_f880282e,tencere tava takımı,tencere tava takımı,,0.0,,,,,,tencere tava takımı
TERM_ca57fd7b,iplik sarma makinesi,iplik sarma makinesi,,0.0,,,,,,iplik sarma makinesi
TERM_ecbd88ae,6 numara bebek bezi,6 numara bebek bezi,,0.0,,bebek,,6numara,,bezi
TERM_1ce938e4,lc waikiki kadın ceket,lc waikiki kadın ceket,lc,1.0,kadın,,,,,ceket
TERM_a4d8c8a9,iki kapaklı mutfak dolabı,iki kapaklı mutfak dolabı,,0.0,,,,,,iki kapaklı mutfak dolabı
TERM_5d1e9917,kadın sipor ayakabı,kadın sipor ayakabı,soho,1.0,kadın,,,,,ayakabı
TERM_b4f95671,nemlen,nemlen,,0.0,,,,,,nemlen
TERM_9248e2b6,tekerlekli sandalye,tekerlekli sandalye,,0.0,,,,,,tekerlekli sandalye
TERM_27592886,civil boys,civil boys,civil,1.0,,,,,,boys
TERM_b4214ac0,kapaklı kutu organizer,kapaklı kutu organizer,,0.0,,,,,,kapaklı kutu organizer
TERM_064b4874,tırnak makası,tırnak makası,,0.0,,,,,,tırnak makası
TERM_c4267ea5,vans,vans,vans,1.0,,,,,,
TERM_38df665e,20x20 tuval,20x20 tuval,,0.0,,,,,,tuval
TERM_2e5f3c92,perotti yemek tabağı,perotti yemek tabağı,perotti,1.0,,,,,,yemek tabağı
TERM_43c8950c,koltuk altı roll on,koltuk altı roll on,,0.0,,,,,,koltuk altı roll
TERM_9b240d18,kauçuk bitkisi,kauçuk bitkisi,,0.0,,,,,,kauçuk bitkisi
TERM_41f03dc7,converse kahverengi,converse kahverengi,converse,1.0,,,kahverengi,,,
TERM_d17e8006,puset ve mama sandalyesi oyuncağı,puset ve mama sandalyesi oyuncağı,,0.0,,,,,,puset mama sandalyesi oyuncağı
TERM_d5fb6bc8,evstyle makyaj organizerı,evstyle makyaj organizerı,,0.0,,,,,,evstyle makyaj organizerı
TERM_53b05e60,kpss tarih,kpss tarih,,0.0,,,,,,kpss tarih
TERM_b39d6e6b,ferace modelleri,ferace modelleri,,0.0,,,,,,ferace modelleri
TERM_5d9c22fb,adımsayar,adımsayar,,0.0,,,,,,adımsayar
TERM_90f23862,çocuk hikaye kitapları,çocuk hikaye kitapları,,0.0,,çocuk,,,,hikaye kitapları
TERM_34aadb4e,vw anahtarlık,vw anahtarlık,,0.0,,,,,,anahtarlık
TERM_3a639054,turbo başlık,turbo başlık,,0.0,,,,,,turbo başlık
TERM_e45655fd,sigaret pantolon,sigaret pantolon,,0.0,,,,,,sigaret pantolon
TERM_ad666e45,silva ütü masası örtüsü,silva ütü masası örtüsü,silva,1.0,,,,,,ütü masası örtüsü
TERM_db8d4908,bosch testere,bosch testere,bosch,1.0,,,,,,testere
TERM_533b1f32,zaman ayarlı priz,zaman ayarlı priz,,0.0,,,,,,zaman ayarlı priz
TERM_d9b00d5e,lav kadeh,lav kadeh,lav,0.75,,,,,,kadeh
TERM_9b4108c5,meta quest 3,meta quest 3,meta,1.0,,,,,,quest
TERM_c2603eea,çamaşır makinası üstü düzenleyici,çamaşır makinası üstü düzenleyici,,0.0,,,,,,çamaşır makinası üstü düzenleyici
TERM_cb810122,top model kalem kutusu,top model kalem kutusu,,0.0,,,,,,top model kalem kutusu
TERM_bab7c675,siyah musluk,siyah musluk,,0.0,,,siyah,,,musluk
TERM_376de7c2,tuvalet kağıtlığı,tuvalet kağıtlığı,,0.0,,,,,,tuvalet kağıtlığı
TERM_75fd500c,çoklu fotoğraf çerçevesi,çoklu fotoğraf çerçevesi,,0.0,,,,,,çoklu fotoğraf çerçevesi
TERM_6d708ed5,çanaksız uydu alıcısı,çanaksız uydu alıcısı,,0.0,,,,,,çanaksız uydu alıcısı
TERM_cb96a294,inter çelik çay tepsisi,inter çelik çay tepsisi,inter,1.0,,,,,,çelik çay tepsisi
TERM_39d7a46f,filiz makarna,filiz makarna,,0.0,,,,,,filiz makarna
TERM_616f8321,elektrikli sukutur,elektrikli sukutur,,0.0,,,,,,elektrikli sukutur
TERM_16d03a2a,kil maske,kil maske,,0.0,,,,,,kil maske
TERM_fcc9f056,ayakabbı,ayakabbı,,0.0,,,,,,ayakabbı
TERM_bcd2d77e,fineroom living kırlent ve kırlent kılıfı,fineroom living kırlent ve kırlent kılıfı,,0.0,,,,,,fineroom living kırlent kırlent kılıfı
TERM_1ab9d0ea,motorsiklet telefon tutucu,motorsiklet telefon tutucu,,0.0,,,,,,motorsiklet telefon tutucu
TERM_2ed02a7b,meç,meç,,0.0,,,,,,meç
TERM_5a28f1a6,macbook usb dönüştürücü,macbook usb dönüştürücü,,0.0,,,,,,macbook usb dönüştürücü
TERM_58f136a2,umre ferace,umre ferace,asilnur,1.0,,,,,,ferace
TERM_89aed0e2,mini vantilatör,mini vantilatör,,0.0,,,,,,mini vantilatör
TERM_493a12f3,izole bant,izole bant,,0.0,,,,,,izole bant
TERM_c0b24114,ipekyol kumaş pantolon,ipekyol kumaş pantolon,ipekyol,0.833,,,,,,kumaş pantolon
TERM_a9389527,şortolon,şortolon,,0.0,,,,,,şortolon
TERM_4c5fba9a,sup board,sup board,,0.0,,,,,,sup board
TERM_460f25c7,nine west çanta,nine west çanta,nine,1.0,,,,,,west çanta
TERM_bbe3a492,florasan,florasan,,0.0,,,,,,florasan
TERM_d2d994d6,genç saat,genç saat,,0.0,,,,,,genç saat
TERM_397fb3ba,erkek edp parfüm,erkek edp parfüm,,0.0,erkek,,,,,edp parfüm
TERM_e742a4bf,life in hindistan cevizi yağı,life in hindistan cevizi yağı,,0.0,,,,,,life hindistan cevizi yağı
TERM_54ea334c,motek çamaşır sepeti,motek çamaşır sepeti,,0.0,,,,,,motek çamaşır sepeti
TERM_9852e7e9,kahvaltılık saklama kabi,kahvaltılık saklama kabi,vienev,1.0,,,,,,kahvaltılık saklama
TERM_b630f584,beyaz kahvaltı takımı,beyaz kahvaltı takımı,,0.0,,,beyaz,,,kahvaltı takımı
TERM_7355a26a,bohem kitaplık,bohem kitaplık,,0.0,,,,,,bohem kitaplık
TERM_5a65c062,byd seal u dm i aksesuar,byd seal u dm i aksesuar,,0.0,,,,,,byd seal aksesuar
TERM_9422a308,fosforlu kalem set,fosforlu kalem set,,0.0,,,,,,fosforlu kalem
TERM_d526e910,krepe tarak,krepe tarak,,0.0,,,,,,krepe tarak
TERM_8b804880,nike revolution 8,nike revolution 8,nike,1.0,,,,,,revolution
TERM_47422600,melian,melian,,0.0,,,,,,melian
TERM_8929f426,elektrikli ocak,elektrikli ocak,,0.0,,,,,,elektrikli ocak
TERM_7af877a1,oyuncak laptop bilgisayar,oyuncak laptop bilgisayar,,0.0,,,,,,oyuncak laptop bilgisayar
TERM_6ccd5960,züber peanutzilla,züber peanutzilla,,0.0,,,,,,züber peanutzilla
TERM_a0ba53ce,kozalak,kozalak,,0.0,,,,,,kozalak
TERM_d6df50e5,kiğılı erkek mont,kiğılı erkek mont,kiğılı,0.818,erkek,,,,,mont
TERM_08cfbc50,omuz atkısı,omuz atkısı,,0.0,,,,,,omuz atkısı
TERM_3b1a7017,tesettür yelekli takım,tesettür yelekli takım,,0.0,,,,,,tesettür yelekli takım
TERM_f85f5a38,erkek bebek eşofman altı,erkek bebek eşofman altı,,0.0,erkek,bebek,,,,eşofman altı
TERM_717d3335,plastik kapaklı sepet,plastik kapaklı sepet,,0.0,,,,,plastik,kapaklı sepet
TERM_23f7924f,şampuan boya,şampuan boya,,0.0,,,,,,şampuan boya
TERM_3a8a091f,flüt,flüt,,0.0,,,,,,flüt
TERM_09814b9c,harry potter kitap,harry potter kitap,,0.0,,,,,,harry potter kitap
TERM_f6fc9f79,avon luminata,avon luminata,avon,1.0,,,,,,luminata
TERM_3bbbcb69,blue diamond,blue diamond,,0.0,,,,,,blue diamond
TERM_7a1e283a,dilvin ceket,dilvin ceket,dilvin,1.0,,,,,,ceket
TERM_ba278388,çelik kapı kilit göbeği,çelik kapı kilit göbeği,,0.0,,,,,,çelik kapı kilit göbeği
TERM_4295ccf7,arex,arex,,0.0,,,,,,arex
TERM_ecbc7cc9,mini cep telefonu,mini cep telefonu,,0.0,,,,,,mini cep telefonu
TERM_2f5eddb4,ipek kirpik çıkarıcı,ipek kirpik çıkarıcı,,0.0,,,,,ipek,kirpik çıkarıcı
TERM_28898233,slazenger t-shirt,slazenger t-shirt,slazenger,1.0,,,,,,t-shirt
TERM_0ee944bc,neti pot,neti pot,,0.0,,,,,,neti pot
TERM_334c0d67,erkek üst,erkek üst,,0.0,erkek,,,,,üst
TERM_60b4617a,dripper,dripper,,0.0,,,,,,dripper
TERM_b627d3d9,acar 6 kişilik yemek takımı,acar 6 kişilik yemek takımı,acar,1.0,,,,,,kişilik yemek takımı
TERM_dd93a31b,küf temizleyici,küf temizleyici,,0.0,,,,,,küf temizleyici
TERM_9eb057af,hotpoint ariston yedek parça,hotpoint ariston yedek parça,,0.0,,,,,,hotpoint ariston yedek parça
TERM_288ed3b0,omo,omo,omo,1.0,,,,,,
TERM_2113c367,9.1 saç boyası,9.1 saç boyası,,0.0,,,,,,saç boyası
TERM_4fa77b2e,deodorant set,deodorant set,,0.0,,,,,,deodorant
TERM_d5ef0294,polar sweatshirt,polar sweatshirt,,0.0,,,,,,polar sweatshirt
TERM_df22a6f3,kemik tarak,kemik tarak,,0.0,,,,,,kemik tarak
TERM_4ede0dd1,nescafe soğuk kahve,nescafe soğuk kahve,nescafe,1.0,,,,,,soğuk kahve
TERM_31dfbf3d,su arıtma musluğu,su arıtma musluğu,,0.0,,,,,,arıtma musluğu
TERM_62a00853,arora motosiklet,arora motosiklet,arora,1.0,,,,,,motosiklet
TERM_ddc0c580,mug,mug,,0.0,,,,,,mug
TERM_d3035687,şarj aleti koruyucu,şarj aleti koruyucu,,0.0,,,,,,şarj aleti koruyucu
TERM_7e6f19e3,ankastre fırın,ankastre fırın,,0.0,,,,,,ankastre fırın
TERM_ee851f05,makine örtüsü,makine örtüsü,,0.0,,,,,,makine örtüsü
TERM_7e52f9c6,crocs kadın terlik,crocs kadın terlik,crocs,1.0,kadın,,,,,terlik
TERM_842ffe6b,çadır ev,çadır ev,,0.0,,,,,,çadır
TERM_7a262474,dator,dator,,0.0,,,,,,dator
TERM_c48a3333,patates ve soğanlık,patates ve soğanlık,ego,1.0,,,,,,patates
TERM_a98388f7,makyaj aksesuarları,makyaj aksesuarları,,0.0,,,,,,makyaj aksesuarları
TERM_94f7ce7f,karaca kek kalıpları,karaca kek kalıpları,karaca,1.0,,,,,,kek kalıpları
TERM_acf0e205,warm,warm,,0.0,,,,,,warm
TERM_57bfe17a,melek kolye,melek kolye,,0.0,,,,,,melek kolye
TERM_7933420a,siyah su bardağı,siyah su bardağı,,0.0,,,siyah,,,bardağı
TERM_d6b6f1ca,krem rengi kumaş pantolon,krem rengi kumaş pantolon,,0.0,,,krem,,,rengi kumaş pantolon
TERM_6dad9056,diğer soslar,diğer soslar,,0.0,,,,,,diğer soslar
TERM_63ea11d6,siyah zeytin,siyah zeytin,,0.0,,,siyah,,,zeytin
TERM_75d7bff9,çelik tencere set,çelik tencere set,,0.0,,,,,,çelik tencere
TERM_5679423c,nascita tarak,nascita tarak,nascita,1.0,,,,,,tarak
TERM_e3d63947,golite mouse pad,golite mouse pad,,0.0,,,,,,golite mouse pad
TERM_1db2f086,ahşap komidin,ahşap komidin,,0.0,,,,,ahşap,komidin
TERM_11284782,kadın snekars ayakkabı,kadın snekars ayakkabı,,0.0,kadın,,,,,snekars ayakkabı
TERM_9ca8dc60,ekmek tahtası,ekmek tahtası,,0.0,,,,,,ekmek tahtası
TERM_47f2a57a,sarı led,sarı led,,0.0,,,sarı,,,led
TERM_cc0f6774,yataş çarşaf,yataş çarşaf,yataş,1.0,,,,,,çarşaf
TERM_f98c200d,3 lü zigon,3 lü zigon,goldfalez,0.727,,,,,,
TERM_4515e539,horlama önleyici,horlama önleyici,,0.0,,,,,,horlama önleyici
TERM_f0220d18,salon avizesi,salon avizesi,,0.0,,,,,,salon avizesi
TERM_83ed1437,7. sınıf paragraf,7. sınıf paragraf,,0.0,,,,,,sınıf paragraf
TERM_c2d02572,leatherman,leatherman,,0.0,,,,,,leatherman
TERM_033ec38e,clio kapatıcı,clio kapatıcı,,0.0,,,,,,clio kapatıcı
TERM_b4216d64,develi,develi,,0.0,,,,,,develi
TERM_43cd62c4,battal boy battaniye,battal boy battaniye,,0.0,,,,,,battal boy battaniye
TERM_30075b93,5. sınıf paragraf soru bankası,5. sınıf paragraf soru bankası,,0.0,,,,,,sınıf paragraf soru bankası
TERM_7459908b,nehir demlik,nehir demlik,nehir,1.0,,,,,,demlik
TERM_6d3a8d9e,kaşık bıçak seti,kaşık bıçak seti,,0.0,,,,,,kaşık bıçak seti
TERM_2778f537,ralph lauren,ralph lauren,polo,0.8,,,,,,lauren
TERM_e1b826ab,bebek çatal kaşık,bebek çatal kaşık,,0.0,,bebek,,,,çatal kaşık
TERM_624ae770,kadın abiye çanta,kadın abiye çanta,,0.0,kadın,,,,,abiye çanta
TERM_dd602de6,çekirdek kahve,çekirdek kahve,,0.0,,,,,,çekirdek kahve
TERM_5653ec4e,akülü traktör,akülü traktör,,0.0,,,,,,akülü traktör
TERM_fafbe74e,bulaşık tablet,bulaşık tablet,,0.0,,,,,,bulaşık tablet
TERM_fdd7c823,stitch nevresim takımı,stitch nevresim takımı,,0.0,,,,,,stitch nevresim takımı
TERM_35861311,eslight avize,eslight avize,,0.0,,,,,,eslight avize
TERM_e36ce418,kısa gömlek,kısa gömlek,,0.0,,,,,,gömlek
TERM_092bc177,kız bebek ortopedik ayakkabı,kız bebek ortopedik ayakkabı,,0.0,kadın,bebek,,,,ortopedik ayakkabı
TERM_896c0b02,kız tayt,kız tayt,,0.0,kadın,,,,,tayt
TERM_2cbbefbb,karaca erkek giyim,karaca erkek giyim,karaca,1.0,erkek,,,,,giyim
TERM_f5a5a7ad,siyah menfez,siyah menfez,kadıoğlu,0.75,,,siyah,,,
TERM_e91ad145,kamp tozluk,kamp tozluk,,0.0,,,,,,kamp tozluk
TERM_110f3c48,polo mont,polo mont,,0.0,,,,,,polo mont
TERM_4de707e9,küçük termos,küçük termos,,0.0,,,,,,termos
TERM_9f7c5526,eşe hediye,eşe hediye,,0.0,,,,,,eşe hediye
TERM_d1e6570d,ince triko kadın kazak,ince triko kadın kazak,,0.0,kadın,,,,,ince triko kazak
TERM_7f9a3e17,samsung z flip,samsung z flip,samsung,0.948,,,,,,flip
TERM_70572c2f,çocuk bebek giyim,çocuk bebek giyim,,0.0,,bebek,,,,giyim
TERM_bbd52a54,pierra cardin,pierra cardin,pierre,1.0,,,,,,pierra
TERM_6148522b,çelik beslenme kutusu,çelik beslenme kutusu,,0.0,,,,,,çelik beslenme kutusu
TERM_1144a48b,bluetooth mouse,bluetooth mouse,,0.0,,,,,,bluetooth mouse
TERM_04f3ff14,hint yağı,hint yağı,,0.0,,,,,,hint yağı
TERM_71c181e9,ipli avize,ipli avize,,0.0,,,,,,ipli avize
TERM_2e05d230,şamdanlık,şamdanlık,,0.0,,,,,,şamdanlık
TERM_338fdf04,48x68 puzzle çerçevesi,48x68 puzzle çerçevesi,,0.0,,,,,,puzzle çerçevesi
TERM_173b9ec6,boymen,boymen,,0.0,,,,,,boymen
TERM_353c20b5,fingerboard,fingerboard,,0.0,,,,,,fingerboard
TERM_0b072070,havoş ceket,havoş ceket,,0.0,,,,,,havoş ceket
TERM_6f3a3e92,şarj standı,şarj standı,,0.0,,,,,,şarj standı
TERM_6a0d9863,kadın spor bot,kadın spor bot,,0.0,kadın,,,,,spor bot
TERM_aec86c5d,tv arkası led,tv arkası led,,0.0,,,,,,arkası led
TERM_f0ab82b2,galatasaray forma,galatasaray forma,galatasaray,0.875,,,,,,forma
TERM_c1e41497,motorsiklet kask kamerası,motorsiklet kask kamerası,,0.0,,,,,,motorsiklet kask kamerası
TERM_c82d5ecc,herbamine,herbamine,,0.0,,,,,,herbamine
TERM_a361f79b,pastel dudak parlatıcısı,pastel dudak parlatıcısı,,0.0,,,,,,pastel dudak parlatıcısı
TERM_52ec50c7,xiaomi telefon,xiaomi telefon,xiaomi,1.0,,,,,,telefon
TERM_01312185,kız çocuk dar elbise,kız çocuk dar elbise,,0.0,kadın,çocuk,,,,dar elbise
TERM_99356f92,balkon masa takımı,balkon masa takımı,,0.0,,,,,,balkon masa takımı
TERM_350b7cc0,modamorfo abiye elbise,modamorfo abiye elbise,,0.0,,,,,,modamorfo abiye elbise
TERM_78ae7e05,loreal aydınlatıcı,loreal aydınlatıcı,l'oreal,0.931,,,,,,aydınlatıcı
TERM_ccdb544a,desenli cüzdan,desenli cüzdan,,0.0,,,,,,desenli cüzdan
TERM_e03d0ed0,navee,navee,,0.0,,,,,,navee
TERM_1fd71f82,gözaltı kremi,gözaltı kremi,,0.0,,,,,,gözaltı kremi
TERM_81472070,siyah deri eldiven,siyah deri eldiven,,0.0,,,siyah,,deri,eldiven
TERM_04de667f,pony paspas ve mop,pony paspas ve mop,,0.0,,,,,,pony paspas mop
TERM_31396ac8,msi mouse,msi mouse,msi,1.0,,,,,,mouse
